from_stop_id,to_stop_id,from_trip_id,to_trip_id,transfer_type
31302,31302,PLK_KW_2026_112080060_LEG0,PLK_KW_2026_112080060_LEG1,1
31302,31302,PLK_KW_2026_952607962_LEG0,PLK_KW_2026_952607962_LEG1,1
31302,31302,PLK_KW_2026_123598624_LEG0,PLK_KW_2026_123598624_LEG1,1
31302,31302,PLK_KW_2026_147774034_LEG0,PLK_KW_2026_147774034_LEG1,1
31302,31302,PLK_KW_2026_537403013_LEG0,PLK_KW_2026_537403013_LEG1,1
31302,31302,PLK_KW_2026_352206104_LEG0,PLK_KW_2026_352206104_LEG1,1
31302,31302,PLK_KW_2026_268934998_LEG0,PLK_KW_2026_268934998_LEG1,1
31302,31302,PLK_KW_2026_216270342_LEG0,PLK_KW_2026_216270342_LEG1,1
31302,31302,PLK_KW_2026_358635485_LEG0,PLK_KW_2026_358635485_LEG1,1
31302,31302,PLK_KW_2026_712495956_LEG0,PLK_KW_2026_712495956_LEG1,1
31302,31302,PLK_KW_2026_918260150_LEG0,PLK_KW_2026_918260150_LEG1,1
31302,31302,PLK_KW_2026_724865148_LEG0,PLK_KW_2026_724865148_LEG1,1
31302,31302,PLK_KW_2026_939662875_LEG0,PLK_KW_2026_939662875_LEG1,1
31302,31302,PLK_KW_2026_114049544_LEG0,PLK_KW_2026_114049544_LEG1,1
31302,31302,PLK_KW_2026_283032949_LEG0,PLK_KW_2026_283032949_LEG1,1
31302,31302,PLK_KW_2026_512142382_LEG0,PLK_KW_2026_512142382_LEG1,1
31302,31302,PLK_KW_2026_140930395_LEG0,PLK_KW_2026_140930395_LEG1,1
31302,31302,PLK_KW_2026_732796431_LEG2,PLK_KW_2026_732796431_LEG3,1
31302,31302,PLK_KW_2026_992304508_LEG2,PLK_KW_2026_992304508_LEG3,1
31302,31302,PLK_KW_2026_851990307_LEG2,PLK_KW_2026_851990307_LEG3,1
31302,31302,PLK_KW_2026_248443354_LEG2,PLK_KW_2026_248443354_LEG3,1
31302,31302,PLK_KW_2026_387946253_LEG2,PLK_KW_2026_387946253_LEG3,1
31302,31302,PLK_KW_2026_246399662_LEG2,PLK_KW_2026_246399662_LEG3,1
31302,31302,PLK_KW_2026_664475288_LEG0,PLK_KW_2026_664475288_LEG1,1
31302,31302,PLK_KW_2026_627996436_LEG0,PLK_KW_2026_627996436_LEG1,1
31302,31302,PLK_KW_2026_661275788_LEG0,PLK_KW_2026_661275788_LEG1,1
31302,31302,PLK_KW_2026_319386248_LEG0,PLK_KW_2026_319386248_LEG1,1
31302,31302,PLK_KW_2026_872304697_LEG0,PLK_KW_2026_872304697_LEG1,1
31302,31302,PLK_KW_2026_109807572_LEG0,PLK_KW_2026_109807572_LEG1,1
31302,31302,PLK_KW_2026_895736451_LEG0,PLK_KW_2026_895736451_LEG1,1
31302,31302,PLK_KW_2026_732869709_LEG0,PLK_KW_2026_732869709_LEG1,1
31302,31302,PLK_KW_2026_533882406_LEG0,PLK_KW_2026_533882406_LEG1,1
31302,31302,PLK_KW_2026_541838886_LEG0,PLK_KW_2026_541838886_LEG1,1
31302,31302,PLK_KW_2026_865962113_LEG0,PLK_KW_2026_865962113_LEG1,1
31302,31302,PLK_KW_2026_516823191_LEG0,PLK_KW_2026_516823191_LEG1,1
31302,31302,PLK_KW_2026_454288526_LEG0,PLK_KW_2026_454288526_LEG1,1
36939,36939,PLK_KM_2026_976817017_LEG0,PLK_KM_2026_976817017_LEG1,1
36939,36939,PLK_KM_2026_274359934_LEG0,PLK_KM_2026_274359934_LEG1,1
36939,36939,PLK_KM_2026_185655230_LEG1,PLK_KM_2026_185655230_LEG2,1
36970,36970,PLK_KM_2026_976817017_LEG1,PLK_KM_2026_976817017_LEG2,1
36970,36970,PLK_KM_2026_274359934_LEG1,PLK_KM_2026_274359934_LEG2,1
36970,36970,PLK_KM_2026_185655230_LEG0,PLK_KM_2026_185655230_LEG1,1
37796,37796,PLK_KM_2026_605585766_LEG0,PLK_KM_2026_605585766_LEG1,1
37796,37796,PLK_KM_2026_757511018_LEG0,PLK_KM_2026_757511018_LEG1,1
37796,37796,PLK_KM_2026_370673152_LEG0,PLK_KM_2026_370673152_LEG1,1
37796,37796,PLK_KM_2026_323039883_LEG0,PLK_KM_2026_323039883_LEG1,1
37796,37796,PLK_KM_2026_859602413_LEG0,PLK_KM_2026_859602413_LEG1,1
37796,37796,PLK_KM_2026_928180564_LEG0,PLK_KM_2026_928180564_LEG1,1
37796,37796,PLK_KM_2026_456335849_LEG0,PLK_KM_2026_456335849_LEG1,1
37796,37796,PLK_KM_2026_196354930_LEG0,PLK_KM_2026_196354930_LEG1,1
37796,37796,PLK_KM_2026_854239909_LEG0,PLK_KM_2026_854239909_LEG1,1
37796,37796,PLK_KM_2026_399347155_LEG0,PLK_KM_2026_399347155_LEG1,1
37796,37796,PLK_KM_2026_788705286_LEG0,PLK_KM_2026_788705286_LEG1,1
37796,37796,PLK_KM_2026_354811332_LEG0,PLK_KM_2026_354811332_LEG1,1
37796,37796,PLK_KM_2026_269577806_LEG0,PLK_KM_2026_269577806_LEG1,1
37796,37796,PLK_KM_2026_516979051_LEG0,PLK_KM_2026_516979051_LEG1,1
37796,37796,PLK_KM_2026_404195592_LEG0,PLK_KM_2026_404195592_LEG1,1
37796,37796,PLK_KM_2026_763152055_LEG0,PLK_KM_2026_763152055_LEG1,1
37796,37796,PLK_KM_2026_645739731_LEG0,PLK_KM_2026_645739731_LEG1,1
37796,37796,PLK_KM_2026_608887813_LEG0,PLK_KM_2026_608887813_LEG1,1
37796,37796,PLK_KM_2026_108600447_LEG0,PLK_KM_2026_108600447_LEG1,1
37796,37796,PLK_KM_2026_439767163_LEG0,PLK_KM_2026_439767163_LEG1,1
37796,37796,PLK_KM_2026_836071110_LEG0,PLK_KM_2026_836071110_LEG1,1
37796,37796,PLK_KM_2026_729068509_LEG0,PLK_KM_2026_729068509_LEG1,1
37796,37796,PLK_KM_2026_742468354_LEG0,PLK_KM_2026_742468354_LEG1,1
37796,37796,PLK_KM_2026_838422908_LEG0,PLK_KM_2026_838422908_LEG1,1
37796,37796,PLK_KM_2026_706742375_LEG0,PLK_KM_2026_706742375_LEG1,1
37796,37796,PLK_KM_2026_528416258_LEG0,PLK_KM_2026_528416258_LEG1,1
37796,37796,PLK_KM_2026_423939848_LEG0,PLK_KM_2026_423939848_LEG1,1
37796,37796,PLK_KM_2026_926968616_LEG0,PLK_KM_2026_926968616_LEG1,1
37796,37796,PLK_KM_2026_247184160_LEG0,PLK_KM_2026_247184160_LEG1,1
37796,37796,PLK_KM_2026_255430592_LEG0,PLK_KM_2026_255430592_LEG1,1
37796,37796,PLK_KM_2026_647717247_LEG0,PLK_KM_2026_647717247_LEG1,1
37796,37796,PLK_KM_2026_166580629_LEG0,PLK_KM_2026_166580629_LEG1,1
37796,37796,PLK_KM_2026_697724842_LEG0,PLK_KM_2026_697724842_LEG1,1
37796,37796,PLK_KM_2026_233198430_LEG0,PLK_KM_2026_233198430_LEG1,1
37796,37796,PLK_KM_2026_836921409_LEG0,PLK_KM_2026_836921409_LEG1,1
37796,37796,PLK_KM_2026_574285918_LEG0,PLK_KM_2026_574285918_LEG1,1
37796,37796,PLK_KM_2026_941100508_LEG0,PLK_KM_2026_941100508_LEG1,1
37796,37796,PLK_KM_2026_154088184_LEG0,PLK_KM_2026_154088184_LEG1,1
37796,37796,PLK_KM_2026_333556007_LEG0,PLK_KM_2026_333556007_LEG1,1
37796,37796,PLK_KM_2026_890852253_LEG0,PLK_KM_2026_890852253_LEG1,1
37796,37796,PLK_KM_2026_961609029_LEG0,PLK_KM_2026_961609029_LEG1,1
37796,37796,PLK_KM_2026_582472022_LEG0,PLK_KM_2026_582472022_LEG1,1
37796,37796,PLK_KM_2026_213285620_LEG0,PLK_KM_2026_213285620_LEG1,1
37796,37796,PLK_KM_2026_906065060_LEG0,PLK_KM_2026_906065060_LEG1,1
37796,37796,PLK_KM_2026_716820813_LEG0,PLK_KM_2026_716820813_LEG1,1
37796,37796,PLK_KM_2026_428554808_LEG0,PLK_KM_2026_428554808_LEG1,1
37796,37796,PLK_KM_2026_504692649_LEG0,PLK_KM_2026_504692649_LEG1,1
37796,37796,PLK_KM_2026_626998222_LEG0,PLK_KM_2026_626998222_LEG1,1
37796,37796,PLK_KM_2026_246754168_LEG0,PLK_KM_2026_246754168_LEG1,1
37796,37796,PLK_KM_2026_231500748_LEG0,PLK_KM_2026_231500748_LEG1,1
37796,37796,PLK_KM_2026_144199518_LEG0,PLK_KM_2026_144199518_LEG1,1
37796,37796,PLK_KM_2026_677744715_LEG0,PLK_KM_2026_677744715_LEG1,1
37796,37796,PLK_KM_2026_395084046_LEG0,PLK_KM_2026_395084046_LEG1,1
37796,37796,PLK_KM_2026_708827788_LEG0,PLK_KM_2026_708827788_LEG1,1
37796,37796,PLK_KM_2026_767829746_LEG0,PLK_KM_2026_767829746_LEG1,1
37796,37796,PLK_KM_2026_291682146_LEG0,PLK_KM_2026_291682146_LEG1,1
37796,37796,PLK_KM_2026_677435526_LEG0,PLK_KM_2026_677435526_LEG1,1
37796,37796,PLK_KM_2026_651122316_LEG0,PLK_KM_2026_651122316_LEG1,1
37796,37796,PLK_KM_2026_564326541_LEG0,PLK_KM_2026_564326541_LEG1,1
37796,37796,PLK_KM_2026_129548395_LEG0,PLK_KM_2026_129548395_LEG1,1
37796,37796,PLK_KM_2026_193034078_LEG0,PLK_KM_2026_193034078_LEG1,1
37796,37796,PLK_KM_2026_428587900_LEG0,PLK_KM_2026_428587900_LEG1,1
37796,37796,PLK_KM_2026_362757583_LEG0,PLK_KM_2026_362757583_LEG1,1
37796,37796,PLK_KM_2026_338322493_LEG0,PLK_KM_2026_338322493_LEG1,1
37796,37796,PLK_KM_2026_323406796_LEG0,PLK_KM_2026_323406796_LEG1,1
37796,37796,PLK_KM_2026_186803295_LEG0,PLK_KM_2026_186803295_LEG1,1
37796,37796,PLK_KM_2026_208073336_LEG0,PLK_KM_2026_208073336_LEG1,1
37796,37796,PLK_KM_2026_579732974_LEG0,PLK_KM_2026_579732974_LEG1,1
37796,37796,PLK_KM_2026_207178022_LEG0,PLK_KM_2026_207178022_LEG1,1
37796,37796,PLK_KM_2026_147429286_LEG0,PLK_KM_2026_147429286_LEG1,1
37796,37796,PLK_KM_2026_148639831_LEG0,PLK_KM_2026_148639831_LEG1,1
37796,37796,PLK_KM_2026_737677609_LEG0,PLK_KM_2026_737677609_LEG1,1
37796,37796,PLK_KM_2026_846736559_LEG0,PLK_KM_2026_846736559_LEG1,1
37796,37796,PLK_KM_2026_775471962_LEG0,PLK_KM_2026_775471962_LEG1,1
37796,37796,PLK_KM_2026_513705238_LEG0,PLK_KM_2026_513705238_LEG1,1
37796,37796,PLK_KM_2026_874420725_LEG0,PLK_KM_2026_874420725_LEG1,1
37796,37796,PLK_KM_2026_634400216_LEG0,PLK_KM_2026_634400216_LEG1,1
37796,37796,PLK_KM_2026_579847739_LEG0,PLK_KM_2026_579847739_LEG1,1
37796,37796,PLK_KM_2026_119649002_LEG0,PLK_KM_2026_119649002_LEG1,1
37796,37796,PLK_KM_2026_274351322_LEG0,PLK_KM_2026_274351322_LEG1,1
37796,37796,PLK_KM_2026_123820842_LEG0,PLK_KM_2026_123820842_LEG1,1
37796,37796,PLK_KM_2026_242180760_LEG0,PLK_KM_2026_242180760_LEG1,1
37796,37796,PLK_KM_2026_810663307_LEG0,PLK_KM_2026_810663307_LEG1,1
37796,37796,PLK_KM_2026_223756235_LEG0,PLK_KM_2026_223756235_LEG1,1
37796,37796,PLK_KM_2026_671913295_LEG0,PLK_KM_2026_671913295_LEG1,1
37796,37796,PLK_KM_2026_512920275_LEG0,PLK_KM_2026_512920275_LEG1,1
37796,37796,PLK_KM_2026_624067879_LEG0,PLK_KM_2026_624067879_LEG1,1
37796,37796,PLK_KM_2026_863923497_LEG0,PLK_KM_2026_863923497_LEG1,1
37796,37796,PLK_KM_2026_447113853_LEG0,PLK_KM_2026_447113853_LEG1,1
37796,37796,PLK_KM_2026_495664490_LEG0,PLK_KM_2026_495664490_LEG1,1
37796,37796,PLK_KM_2026_675644650_LEG0,PLK_KM_2026_675644650_LEG1,1
37796,37796,PLK_KM_2026_723922378_LEG0,PLK_KM_2026_723922378_LEG1,1
37796,37796,PLK_KM_2026_699060710_LEG0,PLK_KM_2026_699060710_LEG1,1
37796,37796,PLK_KM_2026_323898872_LEG0,PLK_KM_2026_323898872_LEG1,1
37796,37796,PLK_KM_2026_775528236_LEG0,PLK_KM_2026_775528236_LEG1,1
37796,37796,PLK_KM_2026_757016638_LEG0,PLK_KM_2026_757016638_LEG1,1
37796,37796,PLK_KM_2026_654065479_LEG0,PLK_KM_2026_654065479_LEG1,1
37796,37796,PLK_KM_2026_349044987_LEG0,PLK_KM_2026_349044987_LEG1,1
37796,37796,PLK_KM_2026_174141474_LEG0,PLK_KM_2026_174141474_LEG1,1
37796,37796,PLK_KM_2026_523843187_LEG0,PLK_KM_2026_523843187_LEG1,1
37796,37796,PLK_KM_2026_505683878_LEG0,PLK_KM_2026_505683878_LEG1,1
37796,37796,PLK_KM_2026_330898056_LEG0,PLK_KM_2026_330898056_LEG1,1
37796,37796,PLK_KM_2026_539667455_LEG0,PLK_KM_2026_539667455_LEG1,1
37796,37796,PLK_KM_2026_380506468_LEG0,PLK_KM_2026_380506468_LEG1,1
37796,37796,PLK_KM_2026_749773295_LEG0,PLK_KM_2026_749773295_LEG1,1
37796,37796,PLK_KM_2026_889064430_LEG0,PLK_KM_2026_889064430_LEG1,1
37796,37796,PLK_KM_2026_679974160_LEG0,PLK_KM_2026_679974160_LEG1,1
37796,37796,PLK_KM_2026_243219547_LEG0,PLK_KM_2026_243219547_LEG1,1
37796,37796,PLK_KM_2026_359815156_LEG0,PLK_KM_2026_359815156_LEG1,1
37796,37796,PLK_KM_2026_242672881_LEG0,PLK_KM_2026_242672881_LEG1,1
37796,37796,PLK_KM_2026_492489698_LEG0,PLK_KM_2026_492489698_LEG1,1
37796,37796,PLK_KM_2026_865507934_LEG0,PLK_KM_2026_865507934_LEG1,1
37796,37796,PLK_KM_2026_187217597_LEG0,PLK_KM_2026_187217597_LEG1,1
37796,37796,PLK_KM_2026_731175135_LEG0,PLK_KM_2026_731175135_LEG1,1
37796,37796,PLK_KM_2026_587236848_LEG0,PLK_KM_2026_587236848_LEG1,1
37796,37796,PLK_KM_2026_808241684_LEG0,PLK_KM_2026_808241684_LEG1,1
37796,37796,PLK_KM_2026_489829577_LEG0,PLK_KM_2026_489829577_LEG1,1
37796,37796,PLK_KM_2026_360857053_LEG0,PLK_KM_2026_360857053_LEG1,1
37796,37796,PLK_KM_2026_764481708_LEG0,PLK_KM_2026_764481708_LEG1,1
37796,37796,PLK_KM_2026_868500424_LEG0,PLK_KM_2026_868500424_LEG1,1
37796,37796,PLK_KM_2026_592343149_LEG0,PLK_KM_2026_592343149_LEG1,1
37796,37796,PLK_KM_2026_198760300_LEG0,PLK_KM_2026_198760300_LEG1,1
37796,37796,PLK_KM_2026_403569678_LEG0,PLK_KM_2026_403569678_LEG1,1
37796,37796,PLK_KM_2026_890837928_LEG0,PLK_KM_2026_890837928_LEG1,1
37796,37796,PLK_KM_2026_457578464_LEG0,PLK_KM_2026_457578464_LEG1,1
37796,37796,PLK_KM_2026_353572234_LEG0,PLK_KM_2026_353572234_LEG1,1
37796,37796,PLK_KM_2026_348288291_LEG0,PLK_KM_2026_348288291_LEG1,1
37796,37796,PLK_KM_2026_269115260_LEG0,PLK_KM_2026_269115260_LEG1,1
37796,37796,PLK_KM_2026_848286462_LEG0,PLK_KM_2026_848286462_LEG1,1
37796,37796,PLK_KM_2026_423425112_LEG0,PLK_KM_2026_423425112_LEG1,1
37796,37796,PLK_KM_2026_305835283_LEG0,PLK_KM_2026_305835283_LEG1,1
37796,37796,PLK_KM_2026_918148910_LEG0,PLK_KM_2026_918148910_LEG1,1
37796,37796,PLK_KM_2026_211720128_LEG0,PLK_KM_2026_211720128_LEG1,1
37796,37796,PLK_KM_2026_408404674_LEG0,PLK_KM_2026_408404674_LEG1,1
37796,37796,PLK_KM_2026_929292941_LEG0,PLK_KM_2026_929292941_LEG1,1
37796,37796,PLK_KM_2026_611267394_LEG0,PLK_KM_2026_611267394_LEG1,1
37796,37796,PLK_KM_2026_684353870_LEG0,PLK_KM_2026_684353870_LEG1,1
37796,37796,PLK_KM_2026_262038234_LEG0,PLK_KM_2026_262038234_LEG1,1
37796,37796,PLK_KM_2026_172278039_LEG0,PLK_KM_2026_172278039_LEG1,1
37796,37796,PLK_KM_2026_406496542_LEG0,PLK_KM_2026_406496542_LEG1,1
37796,37796,PLK_KM_2026_998762067_LEG0,PLK_KM_2026_998762067_LEG1,1
37796,37796,PLK_KM_2026_465162575_LEG0,PLK_KM_2026_465162575_LEG1,1
37796,37796,PLK_KM_2026_814038431_LEG0,PLK_KM_2026_814038431_LEG1,1
37796,37796,PLK_KM_2026_416932678_LEG0,PLK_KM_2026_416932678_LEG1,1
37796,37796,PLK_KM_2026_237885125_LEG0,PLK_KM_2026_237885125_LEG1,1
37796,37796,PLK_KM_2026_540446122_LEG0,PLK_KM_2026_540446122_LEG1,1
37796,37796,PLK_KM_2026_385000758_LEG0,PLK_KM_2026_385000758_LEG1,1
37796,37796,PLK_KM_2026_959407361_LEG0,PLK_KM_2026_959407361_LEG1,1
37796,37796,PLK_KM_2026_324063290_LEG0,PLK_KM_2026_324063290_LEG1,1
37796,37796,PLK_KM_2026_947729471_LEG0,PLK_KM_2026_947729471_LEG1,1
37796,37796,PLK_KM_2026_645529997_LEG0,PLK_KM_2026_645529997_LEG1,1
37796,37796,PLK_KM_2026_597553296_LEG0,PLK_KM_2026_597553296_LEG1,1
37796,37796,PLK_KM_2026_211762602_LEG0,PLK_KM_2026_211762602_LEG1,1
37796,37796,PLK_KM_2026_524722238_LEG0,PLK_KM_2026_524722238_LEG1,1
37796,37796,PLK_KM_2026_238424718_LEG0,PLK_KM_2026_238424718_LEG1,1
37796,37796,PLK_KM_2026_695334514_LEG0,PLK_KM_2026_695334514_LEG1,1
37796,37796,PLK_KM_2026_116093054_LEG0,PLK_KM_2026_116093054_LEG1,1
37796,37796,PLK_KM_2026_225785203_LEG0,PLK_KM_2026_225785203_LEG1,1
37796,37796,PLK_KM_2026_569752779_LEG0,PLK_KM_2026_569752779_LEG1,1
37796,37796,PLK_KM_2026_219727828_LEG0,PLK_KM_2026_219727828_LEG1,1
38661,38661,PLK_KM_2026_847681907_LEG0,PLK_KM_2026_847681907_LEG1,1
38661,38661,PLK_KM_2026_227008611_LEG0,PLK_KM_2026_227008611_LEG1,1
38729,38729,PLK_KM_2026_847681907_LEG1,PLK_KM_2026_847681907_LEG2,1
38729,38729,PLK_KM_2026_227008611_LEG1,PLK_KM_2026_227008611_LEG2,1
38737_RAIL,38737_RAIL,PLK_KM_2026_910302094_LEG0,PLK_KM_2026_910302094_LEG1,1
38737_RAIL,38737_RAIL,PLK_KM_2026_482207564_LEG0,PLK_KM_2026_482207564_LEG1,1
38737_RAIL,38737_RAIL,PLK_KM_2026_494537628_LEG0,PLK_KM_2026_494537628_LEG1,1
38737_RAIL,38737_RAIL,PLK_KM_2026_333174633_LEG0,PLK_KM_2026_333174633_LEG1,1
38737_RAIL,38737_RAIL,PLK_KM_2026_236137470_LEG0,PLK_KM_2026_236137470_LEG1,1
38737_RAIL,38737_RAIL,PLK_KM_2026_260527572_LEG0,PLK_KM_2026_260527572_LEG1,1
38737_RAIL,38737_RAIL,PLK_KM_2026_236784555_LEG0,PLK_KM_2026_236784555_LEG1,1
38737_RAIL,38737_RAIL,PLK_KM_2026_422196870_LEG0,PLK_KM_2026_422196870_LEG1,1
38737_RAIL,38737_RAIL,PLK_KM_2026_328811887_LEG0,PLK_KM_2026_328811887_LEG1,1
38737_RAIL,38737_RAIL,PLK_KM_2026_852290219_LEG0,PLK_KM_2026_852290219_LEG1,1
38737_RAIL,38737_RAIL,PLK_KM_2026_888571106_LEG0,PLK_KM_2026_888571106_LEG1,1
38737_RAIL,38737_RAIL,PLK_KM_2026_318808305_LEG0,PLK_KM_2026_318808305_LEG1,1
38778_RAIL,38778_RAIL,PLK_KM_2026_519908594_LEG0,PLK_KM_2026_519908594_LEG1,1
38778_RAIL,38778_RAIL,PLK_KM_2026_614072957_LEG0,PLK_KM_2026_614072957_LEG1,1
38778_RAIL,38778_RAIL,PLK_KM_2026_181419702_LEG0,PLK_KM_2026_181419702_LEG1,1
38885_RAIL,38885_RAIL,PLK_KM_2026_333174633_LEG1,PLK_KM_2026_333174633_LEG2,1
38885_RAIL,38885_RAIL,PLK_KM_2026_236137470_LEG1,PLK_KM_2026_236137470_LEG2,1
38885_RAIL,38885_RAIL,PLK_KM_2026_260527572_LEG1,PLK_KM_2026_260527572_LEG2,1
38885_RAIL,38885_RAIL,PLK_KM_2026_236784555_LEG1,PLK_KM_2026_236784555_LEG2,1
38885_RAIL,38885_RAIL,PLK_KM_2026_422196870_LEG1,PLK_KM_2026_422196870_LEG2,1
38885_RAIL,38885_RAIL,PLK_KM_2026_519908594_LEG1,PLK_KM_2026_519908594_LEG2,1
38885_RAIL,38885_RAIL,PLK_KM_2026_328811887_LEG1,PLK_KM_2026_328811887_LEG2,1
38885_RAIL,38885_RAIL,PLK_KM_2026_614072957_LEG1,PLK_KM_2026_614072957_LEG2,1
38885_RAIL,38885_RAIL,PLK_KM_2026_852290219_LEG1,PLK_KM_2026_852290219_LEG2,1
38885_RAIL,38885_RAIL,PLK_KM_2026_888571106_LEG1,PLK_KM_2026_888571106_LEG2,1
38885_RAIL,38885_RAIL,PLK_KM_2026_181419702_LEG1,PLK_KM_2026_181419702_LEG2,1
38885_RAIL,38885_RAIL,PLK_KM_2026_318808305_LEG1,PLK_KM_2026_318808305_LEG2,1
3905,3905,PLK_IC_2026_417323383_LEG0,PLK_IC_2026_417323383_LEG1,1
3905,3905,PLK_IC_2026_117526612_LEG0,PLK_IC_2026_117526612_LEG1,1
3905,3905,PLK_IC_2026_667509108_LEG0,PLK_IC_2026_667509108_LEG1,1
3905,3905,PLK_IC_2026_479507231_LEG0,PLK_IC_2026_479507231_LEG1,1
3905,3905,PLK_IC_2026_322840950_LEG0,PLK_IC_2026_322840950_LEG1,1
3905,3905,PLK_IC_2026_979748600_LEG0,PLK_IC_2026_979748600_LEG1,1
3905,3905,PLK_IC_2026_286453113_LEG0,PLK_IC_2026_286453113_LEG1,1
3905,3905,PLK_IC_2026_505669668_LEG0,PLK_IC_2026_505669668_LEG1,1
3905,3905,PLK_IC_2026_453567777_LEG0,PLK_IC_2026_453567777_LEG1,1
3905,3905,PLK_IC_2026_440187739_LEG0,PLK_IC_2026_440187739_LEG1,1
3905,3905,PLK_IC_2026_145526834_LEG0,PLK_IC_2026_145526834_LEG1,1
3905,3905,PLK_IC_2026_519090308_LEG0,PLK_IC_2026_519090308_LEG1,1
3905,3905,PLK_IC_2026_212785471_LEG0,PLK_IC_2026_212785471_LEG1,1
3905,3905,PLK_IC_2026_290834828_LEG0,PLK_IC_2026_290834828_LEG1,1
3905,3905,PLK_IC_2026_820058904_LEG0,PLK_IC_2026_820058904_LEG1,1
3905,3905,PLK_IC_2026_658832338_LEG0,PLK_IC_2026_658832338_LEG1,1
3905,3905,PLK_IC_2026_612974893_LEG0,PLK_IC_2026_612974893_LEG1,1
3905,3905,PLK_IC_2026_346239967_LEG0,PLK_IC_2026_346239967_LEG1,1
3905,3905,PLK_IC_2026_375927039_LEG0,PLK_IC_2026_375927039_LEG1,1
3905,3905,PLK_IC_2026_973206386_LEG0,PLK_IC_2026_973206386_LEG1,1
3905,3905,PLK_IC_2026_214735245_LEG0,PLK_IC_2026_214735245_LEG1,1
3905,3905,PLK_IC_2026_863511504_LEG0,PLK_IC_2026_863511504_LEG1,1
3905,3905,PLK_IC_2026_324399235_LEG0,PLK_IC_2026_324399235_LEG1,1
3905,3905,PLK_IC_2026_481838261_LEG0,PLK_IC_2026_481838261_LEG1,1
3905,3905,PLK_IC_2026_129156631_LEG0,PLK_IC_2026_129156631_LEG1,1
3905,3905,PLK_IC_2026_864501244_LEG0,PLK_IC_2026_864501244_LEG1,1
3905,3905,PLK_IC_2026_287942693_LEG0,PLK_IC_2026_287942693_LEG1,1
3905,3905,PLK_IC_2026_105625732_LEG0,PLK_IC_2026_105625732_LEG1,1
3905,3905,PLK_IC_2026_552151334_LEG0,PLK_IC_2026_552151334_LEG1,1
3905,3905,PLK_IC_2026_725714385_LEG0,PLK_IC_2026_725714385_LEG1,1
3905,3905,PLK_IC_2026_131493774_LEG0,PLK_IC_2026_131493774_LEG1,1
3905,3905,PLK_PR_2026_297931152_LEG0,PLK_PR_2026_297931152_LEG1,1
3905,3905,PLK_PR_2026_588322483_LEG0,PLK_PR_2026_588322483_LEG1,1
3905,3905,PLK_PR_2026_145704259_LEG0,PLK_PR_2026_145704259_LEG1,1
3905,3905,PLK_PR_2026_810127659_LEG0,PLK_PR_2026_810127659_LEG1,1
3905,3905,PLK_PR_2026_419237464_LEG0,PLK_PR_2026_419237464_LEG1,1
3905,3905,PLK_PR_2026_866101502_LEG0,PLK_PR_2026_866101502_LEG1,1
3905,3905,PLK_PR_2026_593957714_LEG0,PLK_PR_2026_593957714_LEG1,1
3905,3905,PLK_PR_2026_788760751_LEG0,PLK_PR_2026_788760751_LEG1,1
3905,3905,PLK_PR_2026_589453478_LEG0,PLK_PR_2026_589453478_LEG1,1
3905,3905,PLK_PR_2026_178279261_LEG0,PLK_PR_2026_178279261_LEG1,1
3905,3905,PLK_PR_2026_408245311_LEG0,PLK_PR_2026_408245311_LEG1,1
3905,3905,PLK_PR_2026_513817458_LEG0,PLK_PR_2026_513817458_LEG1,1
3905,3905,PLK_PR_2026_154876516_LEG0,PLK_PR_2026_154876516_LEG1,1
3905,3905,PLK_PR_2026_629757649_LEG0,PLK_PR_2026_629757649_LEG1,1
3905,3905,PLK_PR_2026_417861552_LEG0,PLK_PR_2026_417861552_LEG1,1
3905,3905,PLK_PR_2026_681359479_LEG0,PLK_PR_2026_681359479_LEG1,1
3905,3905,PLK_PR_2026_949067873_LEG0,PLK_PR_2026_949067873_LEG1,1
3905,3905,PLK_PR_2026_459491434_LEG0,PLK_PR_2026_459491434_LEG1,1
3905,3905,PLK_PR_2026_695263776_LEG0,PLK_PR_2026_695263776_LEG1,1
3905,3905,PLK_PR_2026_190247388_LEG0,PLK_PR_2026_190247388_LEG1,1
3905,3905,PLK_PR_2026_213815062_LEG0,PLK_PR_2026_213815062_LEG1,1
3905,3905,PLK_PR_2026_166992469_LEG0,PLK_PR_2026_166992469_LEG1,1
3905,3905,PLK_PR_2026_169462938_LEG0,PLK_PR_2026_169462938_LEG1,1
3905,3905,PLK_PR_2026_267332441_LEG0,PLK_PR_2026_267332441_LEG1,1
43042,43042,PLK_KW_2026_793045787_LEG1,PLK_KW_2026_793045787_LEG2,1
43042,43042,PLK_KW_2026_248443354_LEG0,PLK_KW_2026_248443354_LEG1,1
43042,43042,PLK_KW_2026_324254754_LEG1,PLK_KW_2026_324254754_LEG2,1
43091,43091,PLK_KW_2026_656598958_LEG1,PLK_KW_2026_656598958_LEG2,1
43091,43091,PLK_KW_2026_516801132_LEG1,PLK_KW_2026_516801132_LEG2,1
43091,43091,PLK_KW_2026_514195497_LEG1,PLK_KW_2026_514195497_LEG2,1
43091,43091,PLK_KW_2026_793045787_LEG0,PLK_KW_2026_793045787_LEG1,1
43091,43091,PLK_KW_2026_732796431_LEG0,PLK_KW_2026_732796431_LEG1,1
43091,43091,PLK_KW_2026_992304508_LEG0,PLK_KW_2026_992304508_LEG1,1
